0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,06-42,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
